from,to,value,case,accent,
ip_1_3105,ip_1_3106,B,upper,none,
ip_1_3106,ip_1_3107,H,lower,none,
ip_1_3107,ip_1_3108,A,lower,none,
ip_1_3109,ip_1_3110,R,upper,none,
ip_1_3110,ip_1_3111,O,lower,none,
ip_1_3111,ip_1_3112,B,lower,none,
ip_1_3113,ip_1_3114,A,lower,none,
ip_1_3116,ip_1_3117,G,lower,none,
ip_1_3117,ip_1_3118,A,lower,grave,
ip_1_3118,ip_1_3119,I,lower,none,
ip_1_3119,ip_1_3120,R,lower,none,
ip_1_3120,ip_1_3121,E,lower,none,
ip_1_3121,ip_1_3122,A,lower,none,
ip_1_3122,ip_1_3123,C,lower,none,
ip_1_3123,ip_1_3124,H,lower,none,
ip_1_3124,ip_1_3125,D,lower,none,
ip_1_3125,ip_1_3126,A,lower,none,
ip_1_3126,ip_1_3127,I,lower,none,
ip_1_3127,ip_1_3128,N,lower,none,
ip_1_3128,ip_1_3129,N,lower,none,
ip_1_3131,ip_1_3132,A,lower,none,
ip_1_3132,ip_1_3133,G,lower,none,
ip_1_3133,ip_1_3134,U,lower,none,
ip_1_3134,ip_1_3135,S,lower,none,
ip_1_3136,ip_1_3137,D,lower,none,
ip_1_3137,ip_1_3138,H,lower,none,
ip_1_3139,ip_1_3140,E,lower,grave,
ip_1_3140,ip_1_3141,I,lower,none,
ip_1_3141,ip_1_3142,G,lower,none,
ip_1_3142,ip_1_3143,H,lower,none,
ip_1_3144,ip_1_3145,E,lower,none,
ip_1_3146,ip_1_3147,A,lower,grave,
ip_1_3147,ip_1_3148,S,lower,none,
ip_1_3149,ip_1_3150,A,lower,none,
ip_1_3151,ip_1_3152,D,lower,none,
ip_1_3152,ip_1_3153,H,lower,none,
ip_1_3153,ip_1_3154,E,lower,grave,
ip_1_3154,ip_1_3155,I,lower,none,
ip_1_3155,ip_1_3156,D,lower,none,
ip_1_3156,ip_1_3157,H,lower,none,
ip_1_3160,ip_1_3161,L,upper,none,
ip_1_3161,ip_1_3162,E,lower,none,
ip_1_3162,ip_1_3163,U,lower,none,
ip_1_3163,ip_1_3164,G,lower,none,
ip_1_3164,ip_1_3165,H,lower,none,
ip_1_3166,ip_1_3167,N,lower,none,
ip_1_3167,ip_1_3168,A,lower,none,
ip_1_3169,ip_1_3170,B,upper,none,
ip_1_3170,ip_1_3171,R,lower,none,
ip_1_3171,ip_1_3172,I,lower,none,
ip_1_3172,ip_1_3173,T,lower,none,
ip_1_3173,ip_1_3174,H,lower,none,
ip_1_3174,ip_1_3175,E,lower,none,
ip_1_3175,ip_1_3176,A,lower,none,
ip_1_3176,ip_1_3177,M,lower,none,
ip_1_3177,ip_1_3178,H,lower,none,
ip_1_3178,ip_1_3179,A,lower,none,
ip_1_3179,ip_1_3180,N,lower,none,
ip_1_3189,ip_1_3190,N,upper,none,
ip_1_3190,ip_1_3191,U,lower,none,
ip_1_3191,ip_1_3192,A,lower,none,
ip_1_3192,ip_1_3193,I,lower,none,
ip_1_3193,ip_1_3194,R,lower,none,
ip_1_3195,ip_1_3196,A,lower,none,
ip_1_3197,ip_1_3198,D,lower,none,
ip_1_3198,ip_1_3199,H,lower,none,
ip_1_3200,ip_1_3201,F,lower,none,
ip_1_3201,ip_1_3202,H,lower,none,
ip_1_3202,ip_1_3203,A,lower,none,
ip_1_3203,ip_1_3204,L,lower,none,
ip_1_3204,ip_1_3205,B,lower,none,
ip_1_3205,ip_1_3206,H,lower,none,
ip_1_3207,ip_1_3208,A,lower,none,
ip_1_3208,ip_1_3209,M,lower,none,
ip_1_3210,ip_1_3211,M,lower,none,
ip_1_3211,ip_1_3212,I,lower,none,
ip_1_3212,ip_1_3213,N,lower,none,
ip_1_3213,ip_1_3214,I,lower,none,
ip_1_3214,ip_1_3215,S,lower,none,
ip_1_3215,ip_1_3216,T,lower,none,
ip_1_3216,ip_1_3217,E,lower,none,
ip_1_3217,ip_1_3218,A,lower,none,
ip_1_3218,ip_1_3219,R,lower,none,
ip_1_3220,ip_1_3221,T,lower,none,
ip_1_3221,ip_1_3222,H,lower,none,
ip_1_3222,ip_1_3223,U,lower,none,
ip_1_3223,ip_1_3224,G,lower,none,
ip_1_3225,ip_1_3226,A,upper,none,
ip_1_3226,ip_1_3227,O,lower,none,
ip_1_3227,ip_1_3228,N,lower,none,
ip_1_3228,ip_1_3229,G,lower,none,
ip_1_3229,ip_1_3230,H,lower,none,
ip_1_3230,ip_1_3231,A,lower,none,
ip_1_3231,ip_1_3232,S,lower,none,
ip_1_3233,ip_1_3234,A,lower,none,
ip_1_3235,ip_1_3236,M,lower,none,
ip_1_3236,ip_1_3237,A,lower,none,
ip_1_3237,ip_1_3238,C,lower,none,
ip_1_3238,ip_1_3239,H,lower,none,
ip_1_3240,ip_1_3241,A,lower,none,
ip_1_3241,ip_1_3242,M,lower,none,
ip_1_3243,ip_1_3244,B,lower,none,
ip_1_3244,ip_1_3245,O,lower,none,
ip_1_3245,ip_1_3246,T,lower,none,
ip_1_3246,ip_1_3247,A,lower,none,
ip_1_3247,ip_1_3248,L,lower,none,
ip_1_3251,ip_1_3252,F,upper,none,
ip_1_3252,ip_1_3253,A,lower,none,
ip_1_3253,ip_1_3254,O,lower,none,
ip_1_3254,ip_1_3255,D,lower,none,
ip_1_3255,ip_1_3256,A,lower,none,
ip_1_3256,ip_1_3257,I,lower,none,
ip_1_3257,ip_1_3258,D,lower,none,
ip_1_3258,ip_1_3259,H,lower,none,
ip_1_3260,ip_1_3261,S,lower,none,
ip_1_3261,ip_1_3262,I,lower,none,
ip_1_3262,ip_1_3263,N,lower,none,
ip_1_3263,ip_1_3264,N,lower,none,
ip_1_3265,ip_1_3266,C,lower,none,
ip_1_3266,ip_1_3267,O,lower,none,
ip_1_3267,ip_1_3268,M,lower,none,
ip_1_3268,ip_1_3269,A,lower,none,
ip_1_3269,ip_1_3270,N,lower,none,
ip_1_3270,ip_1_3271,A,lower,none,
ip_1_3271,ip_1_3272,C,lower,none,
ip_1_3272,ip_1_3273,H,lower,none,
ip_1_3273,ip_1_3274,A,lower,none,
ip_1_3274,ip_1_3275,D,lower,none,
ip_1_3275,ip_1_3276,H,lower,none,
ip_1_3277,ip_1_3278,A,lower,none,
ip_1_3279,ip_1_3280,N,lower,none,
ip_1_3280,ip_1_3281,I,lower,none,
ip_1_3281,ip_1_3282,S,lower,none,
ip_1_3285,ip_1_3286,A,lower,none,
ip_1_3286,ip_1_3287,R,lower,none,
ip_1_3287,ip_1_3288,S,lower,none,
ip_1_3289,ip_1_3290,E,lower,none,
ip_1_3290,ip_1_3291,S,lower,none,
ip_1_3291,ip_1_3292,A,lower,none,
ip_1_3292,ip_1_3293,N,lower,none,
ip_1_3296,ip_1_3297,C,upper,none,
ip_1_3297,ip_1_3298,H,lower,none,
ip_1_3298,ip_1_3299,A,lower,none,
ip_1_3299,ip_1_3300,I,lower,none,
ip_1_3300,ip_1_3301,D,lower,none,
ip_1_3301,ip_1_3302,H,lower,none,
ip_1_3303,ip_1_3304,A,lower,none,
ip_1_3304,ip_1_3305,M,lower,none,
ip_1_3306,ip_1_3307,M,lower,none,
ip_1_3307,ip_1_3308,I,lower,none,
ip_1_3308,ip_1_3309,N,lower,none,
ip_1_3309,ip_1_3310,I,lower,none,
ip_1_3310,ip_1_3311,S,lower,none,
ip_1_3311,ip_1_3312,T,lower,none,
ip_1_3312,ip_1_3313,E,lower,none,
ip_1_3313,ip_1_3314,A,lower,none,
ip_1_3314,ip_1_3315,R,lower,none,
ip_1_3316,ip_1_3317,G,lower,none,
ip_1_3317,ip_1_3318,U,lower,none,
ip_1_3319,ip_1_3320,O,lower,none,
ip_1_3320,ip_1_3321,I,lower,none,
ip_1_3321,ip_1_3322,F,lower,none,
ip_1_3322,ip_1_3323,I,lower,none,
ip_1_3323,ip_1_3324,S,lower,none,
ip_1_3325,ip_1_3326,T,upper,none,
ip_1_3326,ip_1_3327,H,lower,none,
ip_1_3327,ip_1_3328,O,lower,grave,
ip_1_3328,ip_1_3329,M,lower,none,
ip_1_3329,ip_1_3330,A,lower,none,
ip_1_3330,ip_1_3331,I,lower,none,
ip_1_3331,ip_1_3332,S,lower,none,
ip_1_3333,ip_1_3334,A,lower,none,
ip_1_3334,ip_1_3335,N,lower,none,
ip_1_3335,ip_1_3336,N,lower,none,
ip_1_3336,ip_1_3337,S,lower,none,
ip_1_3338,ip_1_3339,A,lower,none,
ip_1_3341,ip_1_3342,B,lower,none,
ip_1_3342,ip_1_3343,H,lower,none,
ip_1_3343,ip_1_3344,A,lower,none,
ip_1_3344,ip_1_3345,I,lower,none,
ip_1_3345,ip_1_3346,L,lower,none,
ip_1_3346,ip_1_3347,E,lower,none,
ip_1_3348,ip_1_3349,M,lower,none,
ip_1_3349,ip_1_3350,H,lower,none,
ip_1_3350,ip_1_3351,O,lower,grave,
ip_1_3351,ip_1_3352,R,lower,none,
ip_1_3353,ip_1_3354,A,lower,none,
ip_1_3354,ip_1_3355,G,lower,none,
ip_1_3355,ip_1_3356,U,lower,none,
ip_1_3356,ip_1_3357,S,lower,none,
ip_1_3358,ip_1_3359,T,lower,none,
ip_1_3359,ip_1_3360,H,lower,none,
ip_1_3360,ip_1_3361,U,lower,none,
ip_1_3361,ip_1_3362,I,lower,none,
ip_1_3362,ip_1_3363,R,lower,none,
ip_1_3363,ip_1_3364,T,lower,none,
ip_1_3365,ip_1_3366,E,lower,none,
ip_1_3367,ip_1_3368,G,lower,none,
ip_1_3368,ip_1_3369,U,lower,none,
ip_1_3370,ip_1_3371,R,lower,none,
ip_1_3371,ip_1_3372,O,lower,none,
ip_1_3372,ip_1_3373,B,lower,none,
ip_1_3373,ip_1_3374,H,lower,none,
ip_1_3375,ip_1_3376,R,upper,none,
ip_1_3376,ip_1_3377,O,lower,none,
ip_1_3377,ip_1_3378,B,lower,none,
ip_1_3379,ip_1_3380,C,lower,none,
ip_1_3380,ip_1_3381,A,lower,none,
ip_1_3381,ip_1_3382,I,lower,none,
ip_1_3382,ip_1_3383,L,lower,none,
ip_1_3383,ip_1_3384,L,lower,none,
ip_1_3384,ip_1_3385,T,lower,none,
ip_1_3385,ip_1_3386,E,lower,none,
ip_1_3390,ip_1_3391,T,upper,none,
ip_1_3391,ip_1_3392,H,lower,none,
ip_1_3392,ip_1_3393,A,lower,none,
ip_1_3394,ip_1_3395,T,lower,none,
ip_1_3395,ip_1_3396,H,lower,none,
ip_1_3396,ip_1_3397,U,lower,none,
ip_1_3398,ip_1_3399,A,lower,none,
ip_1_3401,ip_1_3402,T,lower,none,
ip_1_3402,ip_1_3403,O,lower,none,
ip_1_3403,ip_1_3404,I,lower,none,
ip_1_3404,ip_1_3405,R,lower,none,
ip_1_3405,ip_1_3406,T,lower,none,
ip_1_3407,ip_1_3408,C,lower,none,
ip_1_3408,ip_1_3409,U,lower,none,
ip_1_3409,ip_1_3410,I,lower,none,
ip_1_3410,ip_1_3411,B,lower,none,
ip_1_3411,ip_1_3412,H,lower,none,
ip_1_3412,ip_1_3413,R,lower,none,
ip_1_3413,ip_1_3414,E,lower,none,
ip_1_3414,ip_1_3415,A,lower,none,
ip_1_3415,ip_1_3416,N,lower,none,
ip_1_3416,ip_1_3417,N,lower,none,
ip_1_3418,ip_1_3419,D,lower,none,
ip_1_3419,ip_1_3420,O,lower,none,
ip_1_3421,ip_1_3422,N,lower,none,
ip_1_3422,ip_1_3423,E,lower,none,
ip_1_3423,ip_1_3424,O,lower,none,
ip_1_3425,ip_1_3426,D,lower,none,
ip_1_3426,ip_1_3427,H,lower,none,
ip_1_3427,ip_1_3428,I,lower,none,
ip_1_3428,ip_1_3429,A,lower,none,
ip_1_3429,ip_1_3430,D,lower,none,
ip_1_3430,ip_1_3431,H,lower,none,
ip_1_3431,ip_1_3432,A,lower,none,
ip_1_3432,ip_1_3433,I,lower,none,
ip_1_3433,ip_1_3434,R,lower,none,
ip_1_3434,ip_1_3435,E,lower,none,
ip_1_3438,ip_1_3439,A,lower,none,
ip_1_3439,ip_1_3440,R,lower,none,
ip_1_3440,ip_1_3441,S,lower,none,
ip_1_3442,ip_1_3443,E,lower,none,
ip_1_3443,ip_1_3444,S,lower,none,
ip_1_3444,ip_1_3445,A,lower,none,
ip_1_3445,ip_1_3446,N,lower,none,
ip_1_3449,ip_1_3450,A,lower,none,
ip_1_3450,ip_1_3451,G,lower,none,
ip_1_3451,ip_1_3452,U,lower,none,
ip_1_3452,ip_1_3453,S,lower,none,
ip_1_3454,ip_1_3455,N,lower,none,
ip_1_3455,ip_1_3456,A,lower,none,
ip_1_3456,ip_1_3457,N,lower,none,
ip_1_3458,ip_1_3459,S,lower,none,
ip_1_3459,ip_1_3460,G,lower,none,
ip_1_3460,ip_1_3461,U,lower,none,
ip_1_3461,ip_1_3462,I,lower,none,
ip_1_3462,ip_1_3463,R,lower,none,
ip_1_3463,ip_1_3464,E,lower,none,
ip_1_3464,ip_1_3465,A,lower,none,
ip_1_3465,ip_1_3466,D,lower,none,
ip_1_3466,ip_1_3467,H,lower,none,
ip_1_3468,ip_1_3469,T,lower,none,
ip_1_3469,ip_1_3470,U,lower,none,
ip_1_3471,ip_1_3472,A,lower,none,
ip_1_3473,ip_1_3474,P,lower,none,
ip_1_3474,ip_1_3475,H,lower,none,
ip_1_3475,ip_1_3476,A,lower,grave,
ip_1_3476,ip_1_3477,I,lower,none,
ip_1_3477,ip_1_3478,G,lower,none,
ip_1_3478,ip_1_3479,H,lower,none,
ip_1_3479,ip_1_3480,E,lower,none,
ip_1_3480,ip_1_3481,A,lower,none,
ip_1_3481,ip_1_3482,D,lower,none,
ip_1_3482,ip_1_3483,H,lower,none,
ip_1_3484,ip_1_3485,S,lower,none,
ip_1_3485,ip_1_3486,I,lower,none,
ip_1_3486,ip_1_3487,N,lower,none,
ip_1_3489,ip_1_3490,T,lower,none,
ip_1_3490,ip_1_3491,H,lower,none,
ip_1_3491,ip_1_3492,I,lower,none,
ip_1_3492,ip_1_3493,G,lower,none,
ip_1_3493,ip_1_3494,E,lower,none,
ip_1_3494,ip_1_3495,A,lower,none,
ip_1_3495,ip_1_3496,D,lower,none,
ip_1_3496,ip_1_3497,H,lower,none,
ip_1_3498,ip_1_3499,E,lower,none,
ip_1_3500,ip_1_3501,G,lower,none,
ip_1_3501,ip_1_3502,U,lower,none,
ip_1_3503,ip_1_3504,C,lower,none,
ip_1_3504,ip_1_3505,H,lower,none,
ip_1_3505,ip_1_3506,I,lower,none,
ip_1_3506,ip_1_3507,A,lower,none,
ip_1_3507,ip_1_3508,L,lower,none,
ip_1_3508,ip_1_3509,L,lower,none,
ip_1_3514,ip_1_3515,N,upper,none,
ip_1_3515,ip_1_3516,O,lower,none,
ip_1_3517,ip_1_3518,C,lower,none,
ip_1_3518,ip_1_3519,H,lower,none,
ip_1_3519,ip_1_3520,A,lower,none,
ip_1_3520,ip_1_3521,I,lower,none,
ip_1_3521,ip_1_3522,L,lower,none,
ip_1_3522,ip_1_3523,L,lower,none,
ip_1_3523,ip_1_3524,E,lower,none,
ip_1_3524,ip_1_3525,A,lower,none,
ip_1_3525,ip_1_3526,D,lower,none,
ip_1_3526,ip_1_3527,H,lower,none,
ip_1_3528,ip_1_3529,E,lower,none,
ip_1_3530,ip_1_3531,A,lower,none,
ip_1_3531,ip_1_3532,M,lower,none,
ip_1_3533,ip_1_3534,B,lower,none,
ip_1_3534,ip_1_3535,E,lower,none,
ip_1_3535,ip_1_3536,A,lower,none,
ip_1_3536,ip_1_3537,G,lower,none,
ip_1_3537,ip_1_3538,A,lower,none,
ip_1_3538,ip_1_3539,N,lower,none,
ip_1_3540,ip_1_3541,A,lower,none,
ip_1_3542,ip_1_3543,T,lower,none,
ip_1_3543,ip_1_3544,H,lower,none,
ip_1_3544,ip_1_3545,A,lower,none,
ip_1_3546,ip_1_3547,A,lower,none,
ip_1_3547,ip_1_3548,I,lower,none,
ip_1_3548,ip_1_3549,G,lower,none,
ip_1_3549,ip_1_3550,E,lower,none,
ip_1_3553,ip_1_3554,A,lower,none,
ip_1_3554,ip_1_3555,R,lower,none,
ip_1_3555,ip_1_3556,S,lower,none,
ip_1_3556,ip_1_3557,A,lower,none,
ip_1_3558,ip_1_3559,T,upper,none,
ip_1_3559,ip_1_3560,O,lower,grave,
ip_1_3560,ip_1_3561,M,lower,none,
ip_1_3561,ip_1_3562,A,lower,none,
ip_1_3562,ip_1_3563,S,lower,none,
ip_1_3566,ip_1_3567,N,upper,none,
ip_1_3567,ip_1_3568,A,lower,none,
ip_1_3568,ip_1_3569,C,lower,none,
ip_1_3569,ip_1_3570,H,lower,none,
ip_1_3571,ip_1_3572,F,lower,none,
ip_1_3572,ip_1_3573,H,lower,none,
ip_1_3573,ip_1_3574,A,lower,none,
ip_1_3574,ip_1_3575,O,lower,none,
ip_1_3575,ip_1_3576,D,lower,none,
ip_1_3576,ip_1_3577,A,lower,none,
ip_1_3577,ip_1_3578,D,lower,none,
ip_1_3578,ip_1_3579,H,lower,none,
ip_1_3580,ip_1_3581,E,lower,none,
ip_1_3582,ip_1_3583,A,lower,none,
ip_1_3584,ip_1_3585,D,lower,none,
ip_1_3585,ip_1_3586,H,lower,none,
ip_1_3586,ip_1_3587,O,lower,none,
ip_1_3587,ip_1_3588,L,lower,none,
ip_1_3589,ip_1_3590,N,lower,none,
ip_1_3590,ip_1_3591,A,lower,none,
ip_1_3592,ip_1_3593,T,lower,none,
ip_1_3593,ip_1_3594,H,lower,none,
ip_1_3594,ip_1_3595,R,lower,none,
ip_1_3595,ip_1_3596,A,lower,none,
ip_1_3596,ip_1_3597,M,lower,none,
ip_1_3597,ip_1_3598,P,lower,none,
ip_1_3600,ip_1_3601,T,upper,none,
ip_1_3601,ip_1_3602,H,lower,none,
ip_1_3602,ip_1_3603,A,lower,none,
ip_1_3604,ip_1_3605,E,lower,none,
ip_1_3606,ip_1_3607,N,lower,none,
ip_1_3607,ip_1_3608,A,lower,none,
ip_1_3609,ip_1_3610,M,lower,none,
ip_1_3610,ip_1_3611,H,lower,none,
ip_1_3611,ip_1_3612,A,lower,none,
ip_1_3612,ip_1_3613,S,lower,none,
ip_1_3613,ip_1_3614,L,lower,none,
ip_1_3614,ip_1_3615,A,lower,none,
ip_1_3615,ip_1_3616,D,lower,none,
ip_1_3616,ip_1_3617,H,lower,none,
ip_1_3618,ip_1_3619,G,lower,none,
ip_1_3619,ip_1_3620,U,lower,none,
ip_1_3621,ip_1_3622,L,lower,none,
ip_1_3622,ip_1_3623,E,lower,none,
ip_1_3623,ip_1_3624,O,lower,grave,
ip_1_3624,ip_1_3625,R,lower,none,
ip_1_3626,ip_1_3627,D,lower,none,
ip_1_3627,ip_1_3628,H,lower,none,
ip_1_3628,ip_1_3629,U,lower,none,
ip_1_3629,ip_1_3630,I,lower,none,
ip_1_3630,ip_1_3631,N,lower,none,
ip_1_3631,ip_1_3632,N,lower,none,
ip_1_3633,ip_1_3634,M,lower,none,
ip_1_3634,ip_1_3635,A,lower,none,
ip_1_3635,ip_1_3636,R,lower,none,
ip_1_3637,ip_1_3638,A,lower,none,
ip_1_3639,ip_1_3640,T,lower,none,
ip_1_3640,ip_1_3641,H,lower,none,
ip_1_3641,ip_1_3642,A,lower,none,
ip_1_3646,ip_1_3647,B,upper,none,
ip_1_3647,ip_1_3648,H,lower,none,
ip_1_3648,ip_1_3649,A,lower,none,
ip_1_3650,ip_1_3651,T,upper,none,
ip_1_3651,ip_1_3652,O,lower,grave,
ip_1_3652,ip_1_3653,M,lower,none,
ip_1_3653,ip_1_3654,A,lower,none,
ip_1_3654,ip_1_3655,S,lower,none,
ip_1_3656,ip_1_3657,N,lower,none,
ip_1_3657,ip_1_3658,A,lower,none,
ip_1_3659,ip_1_3660,E,lower,grave,
ip_1_3660,ip_1_3661,I,lower,none,
ip_1_3661,ip_1_3662,L,lower,none,
ip_1_3662,ip_1_3663,D,lower,none,
ip_1_3663,ip_1_3664,E,lower,none,
ip_1_3664,ip_1_3665,A,lower,none,
ip_1_3665,ip_1_3666,R,lower,none,
ip_1_3667,ip_1_3668,A,lower,none,
ip_1_3668,ip_1_3669,N,lower,none,
ip_1_3669,ip_1_3670,N,lower,none,
ip_1_3671,ip_1_3672,A,lower,none,
ip_1_3672,ip_1_3673,N,lower,none,
ip_1_3674,ip_1_3675,E,upper,none,
ip_1_3675,ip_1_3676,A,lower,none,
ip_1_3676,ip_1_3677,G,lower,none,
ip_1_3677,ip_1_3678,L,lower,none,
ip_1_3678,ip_1_3679,A,lower,none,
ip_1_3679,ip_1_3680,I,lower,none,
ip_1_3680,ip_1_3681,S,lower,none,
ip_1_3682,ip_1_3683,S,upper,none,
ip_1_3683,ip_1_3684,H,lower,none,
ip_1_3684,ip_1_3685,A,lower,none,
ip_1_3685,ip_1_3686,O,lower,none,
ip_1_3686,ip_1_3687,R,lower,none,
ip_1_3688,ip_1_3689,A,upper,none,
ip_1_3689,ip_1_3690,L,lower,none,
ip_1_3690,ip_1_3691,B,lower,none,
ip_1_3691,ip_1_3692,A,lower,none,
ip_1_3693,ip_1_3694,A,lower,none,
ip_1_3694,ip_1_3695,G,lower,none,
ip_1_3695,ip_1_3696,U,lower,none,
ip_1_3696,ip_1_3697,S,lower,none,
ip_1_3698,ip_1_3699,B,lower,none,
ip_1_3699,ip_1_3700,H,lower,none,
ip_1_3700,ip_1_3701,A,lower,none,
ip_1_3702,ip_1_3703,E,lower,none,
ip_1_3704,ip_1_3705,D,lower,none,
ip_1_3705,ip_1_3706,U,lower,none,
ip_1_3706,ip_1_3707,I,lower,none,
ip_1_3707,ip_1_3708,L,lower,none,
ip_1_3708,ip_1_3709,I,lower,none,
ip_1_3709,ip_1_3710,C,lower,none,
ip_1_3710,ip_1_3711,H,lower,none,
ip_1_3712,ip_1_3713,D,lower,none,
ip_1_3713,ip_1_3714,H,lower,none,
ip_1_3714,ip_1_3715,A,lower,none,
ip_1_3716,ip_1_3717,L,lower,none,
ip_1_3717,ip_1_3718,E,lower,none,
ip_1_3718,ip_1_3719,I,lower,none,
ip_1_3719,ip_1_3720,T,lower,none,
ip_1_3720,ip_1_3721,H,lower,none,
ip_1_3721,ip_1_3722,I,lower,none,
ip_1_3722,ip_1_3723,D,lower,none,
ip_1_3724,ip_1_3725,R,upper,none,
ip_1_3725,ip_1_3726,O,lower,none,
ip_1_3726,ip_1_3727,I,lower,none,
ip_1_3727,ip_1_3728,B,lower,none,
ip_1_3729,ip_1_3730,A,lower,none,
ip_1_3731,ip_1_3732,T,lower,none,
ip_1_3732,ip_1_3733,H,lower,none,
ip_1_3733,ip_1_3734,U,lower,none,
ip_1_3734,ip_1_3735,I,lower,none,
ip_1_3735,ip_1_3736,G,lower,none,
ip_1_3736,ip_1_3737,S,lower,none,
ip_1_3737,ip_1_3738,I,lower,none,
ip_1_3738,ip_1_3739,N,lower,none,
ip_1_3739,ip_1_3740,N,lower,none,
ip_1_3744,ip_1_3745,S,upper,none,
ip_1_3746,ip_1_3747,A,lower,none,
ip_1_3747,ip_1_3748,N,lower,none,
ip_1_3748,ip_1_3749,N,lower,none,
ip_1_3750,ip_1_3751,A,lower,none,
ip_1_3751,ip_1_3752,I,lower,none,
ip_1_3752,ip_1_3753,R,lower,none,
ip_1_3754,ip_1_3755,E,lower,none,
ip_1_3755,ip_1_3756,A,lower,none,
ip_1_3756,ip_1_3757,L,lower,none,
ip_1_3757,ip_1_3758,A,lower,none,
ip_1_3758,ip_1_3759,I,lower,none,
ip_1_3759,ip_1_3760,N,lower,none,
ip_1_3761,ip_1_3762,A,lower,none,
ip_1_3763,ip_1_3764,B,lower,none,
ip_1_3764,ip_1_3765,H,lower,none,
ip_1_3765,ip_1_3766,A,lower,none,
ip_1_3767,ip_1_3768,R,upper,none,
ip_1_3768,ip_1_3769,O,lower,none,
ip_1_3769,ip_1_3770,B,lower,none,
ip_1_3771,ip_1_3772,A,lower,none,
ip_1_3772,ip_1_3773,G,lower,none,
ip_1_3773,ip_1_3774,U,lower,none,
ip_1_3774,ip_1_3775,S,lower,none,
ip_1_3776,ip_1_3777,A,upper,none,
ip_1_3777,ip_1_3778,O,lower,none,
ip_1_3778,ip_1_3779,N,lower,none,
ip_1_3779,ip_1_3780,G,lower,none,
ip_1_3780,ip_1_3781,H,lower,none,
ip_1_3781,ip_1_3782,A,lower,none,
ip_1_3782,ip_1_3783,S,lower,none,
ip_1_3784,ip_1_3785,A,lower,none,
ip_1_3787,ip_1_3788,B,lower,none,
ip_1_3788,ip_1_3789,R,lower,none,
ip_1_3789,ip_1_3790,U,lower,none,
ip_1_3790,ip_1_3791,I,lower,none,
ip_1_3791,ip_1_3792,D,lower,none,
ip_1_3792,ip_1_3793,H,lower,none,
ip_1_3793,ip_1_3794,I,lower,none,
ip_1_3794,ip_1_3795,N,lower,none,
ip_1_3795,ip_1_3796,N,lower,none,
ip_1_3799,ip_1_3800,S,upper,none,
ip_1_3801,ip_1_3802,E,lower,none,
ip_1_3803,ip_1_3804,F,lower,none,
ip_1_3804,ip_1_3805,E,lower,none,
ip_1_3805,ip_1_3806,A,lower,none,
ip_1_3806,ip_1_3807,R,lower,none,
ip_1_3808,ip_1_3809,E,lower,none,
ip_1_3809,ip_1_3810,A,lower,none,
ip_1_3810,ip_1_3811,L,lower,none,
ip_1_3811,ip_1_3812,A,lower,none,
ip_1_3812,ip_1_3813,I,lower,none,
ip_1_3813,ip_1_3814,N,lower,none,
ip_1_3815,ip_1_3816,A,lower,none,
ip_1_3817,ip_1_3818,B,lower,none,
ip_1_3818,ip_1_3819,H,lower,none,
ip_1_3821,ip_1_3822,A,lower,none,
ip_1_3822,ip_1_3823,N,lower,none,
ip_1_3823,ip_1_3824,N,lower,none,
ip_1_3825,ip_1_3826,A,lower,none,
ip_1_3826,ip_1_3827,N,lower,none,
ip_1_3828,ip_1_3829,A,upper,none,
ip_1_3829,ip_1_3830,O,lower,none,
ip_1_3830,ip_1_3831,N,lower,none,
ip_1_3831,ip_1_3832,G,lower,none,
ip_1_3832,ip_1_3833,H,lower,none,
ip_1_3833,ip_1_3834,A,lower,none,
ip_1_3834,ip_1_3835,S,lower,none,
ip_1_3837,ip_1_3838,A,lower,none,
ip_1_3838,ip_1_3839,G,lower,none,
ip_1_3839,ip_1_3840,U,lower,none,
ip_1_3840,ip_1_3841,S,lower,none,
ip_1_3842,ip_1_3843,O,lower,none,
ip_1_3844,ip_1_3845,C,lower,none,
ip_1_3845,ip_1_3846,H,lower,none,
ip_1_3846,ip_1_3847,I,lower,none,
ip_1_3847,ip_1_3848,O,lower,none,
ip_1_3848,ip_1_3849,N,lower,none,
ip_1_3849,ip_1_3850,N,lower,none,
ip_1_3851,ip_1_3852,F,lower,none,
ip_1_3852,ip_1_3853,H,lower,none,
ip_1_3853,ip_1_3854,A,lower,none,
ip_1_3854,ip_1_3855,D,lower,none,
ip_1_3855,ip_1_3856,A,lower,none,
ip_1_3857,ip_1_3858,A,lower,none,
ip_1_3859,ip_1_3860,N,lower,none,
ip_1_3860,ip_1_3861,I,lower,none,
ip_1_3861,ip_1_3862,S,lower,none,
ip_1_3863,ip_1_3864,B,lower,none,
ip_1_3864,ip_1_3865,H,lower,none,
ip_1_3865,ip_1_3866,A,lower,none,
ip_1_3867,ip_1_3868,R,upper,none,
ip_1_3868,ip_1_3869,O,lower,none,
ip_1_3869,ip_1_3870,B,lower,none,
ip_1_3871,ip_1_3872,A,lower,none,
ip_1_3874,ip_1_3875,R,lower,none,
ip_1_3875,ip_1_3876,E,lower,none,
ip_1_3876,ip_1_3877,I,lower,none,
ip_1_3877,ip_1_3878,C,lower,none,
ip_1_3879,ip_1_3880,A,lower,none,
ip_1_3881,ip_1_3882,H,lower,none,
ip_1_3883,ip_1_3884,U,lower,none,
